arm,completed_epoch,step,metric,value,population,source
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_confidence
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_confidence::ct_epoch_calibration_sampled,0.8608618974685669,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_confidence
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_count::ct_epoch_calibration_sampled,0.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_count::ct_epoch_calibration_sampled,31.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_positive_rate::ct_epoch_calibration_sampled,0.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_positive_rate
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_positive_rate::ct_epoch_calibration_sampled,0.8387096524238586,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_calibration_bin4_positive_rate
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_ece::ct_epoch_calibration_sampled,0.01972448267042637,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_ece
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_ece::ct_epoch_calibration_sampled,0.01552465558052063,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_ece
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_negative_count::ct_epoch_calibration_sampled,647.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_negative_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_negative_count::ct_epoch_calibration_sampled,578.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_negative_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_negative_mean::ct_epoch_calibration_sampled,0.08445033431053162,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_negative_mean
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_negative_mean::ct_epoch_calibration_sampled,0.0781925767660141,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_negative_mean
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_positive_count::ct_epoch_calibration_sampled,58.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_positive_count
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_positive_count::ct_epoch_calibration_sampled,104.0,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_positive_count
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_presence_positive_mean::ct_epoch_calibration_sampled,0.29769647121429443,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_positive_mean
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_presence_positive_mean::ct_epoch_calibration_sampled,0.534254789352417,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_presence_positive_mean
full_gru,1,50687,ct_epoch_calibration_sampled_sampled_utility_score_mse::ct_epoch_calibration_sampled,0.01967827044427395,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_utility_score_mse
full_gru,2,101374,ct_epoch_calibration_sampled_sampled_utility_score_mse::ct_epoch_calibration_sampled,0.020131975412368774,sampled_diagnostic,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_calibration_sampled_sampled_utility_score_mse
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_angle::ct_epoch_core_loss,0.0003861274744849652,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_angle::ct_epoch_core_loss,0.0003256123745813966,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_angle_aux::ct_epoch_core_loss,0.015323836356401443,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_aux
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_angle_aux::ct_epoch_core_loss,0.009089840576052666,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_aux
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_angle_motion::ct_epoch_core_loss,0.0013920568162575364,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_motion
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_angle_motion::ct_epoch_core_loss,0.0010788277722895145,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_motion
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_angle_ref::ct_epoch_core_loss,0.0135318199172616,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_ref
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_angle_ref::ct_epoch_core_loss,0.007606210187077522,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_ref
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_b0_transaction::ct_epoch_core_loss,12.355827331542969,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b0_transaction
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_b0_transaction::ct_epoch_core_loss,9.018717765808105,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b0_transaction
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_b1_transaction::ct_epoch_core_loss,0.5287545323371887,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b1_transaction
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_b1_transaction::ct_epoch_core_loss,0.37606197595596313,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b1_transaction
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_b2_transaction::ct_epoch_core_loss,1.0681684017181396,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b2_transaction
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_b2_transaction::ct_epoch_core_loss,0.7108988761901855,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b2_transaction
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_b3_transaction::ct_epoch_core_loss,0.024269862100481987,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b3_transaction
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_b3_transaction::ct_epoch_core_loss,0.024152608588337898,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b3_transaction
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_bc::ct_epoch_core_loss,5.305019378662109,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_bc
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_bc::ct_epoch_core_loss,3.832303047180176,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_bc
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_center::ct_epoch_core_loss,0.19054347276687622,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_center::ct_epoch_core_loss,0.14658702909946442,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_center_aux::ct_epoch_core_loss,2.5609705448150635,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_aux
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_center_aux::ct_epoch_core_loss,1.8734298944473267,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_aux
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_center_motion::ct_epoch_core_loss,0.41867169737815857,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_motion
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_center_motion::ct_epoch_core_loss,0.32020309567451477,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_motion
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_center_ref::ct_epoch_core_loss,2.1856560707092285,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_ref
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_center_ref::ct_epoch_core_loss,1.580302357673645,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_ref
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin::ct_epoch_core_loss,0.0590016208589077,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin::ct_epoch_core_loss,0.03929843008518219,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b2_total::ct_epoch_core_loss,1.0681684017181396,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b2_total
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b2_total::ct_epoch_core_loss,0.7108988761901855,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b2_total
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous::ct_epoch_core_loss,0.12134940922260284,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous::ct_epoch_core_loss,0.1207629144191742,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b3_total::ct_epoch_core_loss,0.024269862100481987,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_total
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b3_total::ct_epoch_core_loss,0.024152608588337898,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_total
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_base_presence::ct_epoch_core_loss,0.4196965992450714,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_base_presence
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_base_presence::ct_epoch_core_loss,0.3444509208202362,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_base_presence
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain::ct_epoch_core_loss,0.02043606899678707,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain::ct_epoch_core_loss,0.020675580948591232,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_gain::ct_epoch_core_loss,0.03895465284585953,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_gain
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_gain::ct_epoch_core_loss,0.04099486768245697,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_gain
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain::ct_epoch_core_loss,0.018518637865781784,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain::ct_epoch_core_loss,0.02031930536031723,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain::ct_epoch_core_loss,0.02043606899678707,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain::ct_epoch_core_loss,0.020675580948591232,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain::ct_epoch_core_loss,0.018518637865781784,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain::ct_epoch_core_loss,0.02031930536031723,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_extension_presence::ct_epoch_core_loss,0.2563230097293854,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_extension_presence
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_extension_presence::ct_epoch_core_loss,0.22097891569137573,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_extension_presence
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_harmful::ct_epoch_core_loss,0.5015547275543213,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_harmful
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_harmful::ct_epoch_core_loss,0.4508143961429596,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_harmful
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_helpful::ct_epoch_core_loss,0.3223898410797119,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_helpful
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_helpful::ct_epoch_core_loss,0.34686487913131714,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_helpful
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_plugin_total::ct_epoch_core_loss,1.0924381017684937,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_plugin_total
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_plugin_total::ct_epoch_core_loss,0.7350539565086365,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_plugin_total
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_presence::ct_epoch_core_loss,0.6760190725326538,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_presence
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_presence::ct_epoch_core_loss,0.5654292106628418,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_presence
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_raw_search::ct_epoch_core_loss,0.564072847366333,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_raw_search
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_raw_search::ct_epoch_core_loss,0.3638368546962738,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_raw_search
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_relation::ct_epoch_core_loss,0.5329864621162415,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_relation
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_relation::ct_epoch_core_loss,0.3144551217556,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_relation
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_targetness::ct_epoch_core_loss,0.5644075274467468,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_targetness
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_targetness::ct_epoch_core_loss,0.3453165590763092,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_targetness
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_utility::ct_epoch_core_loss,0.12134940922260284,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_utility
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_utility::ct_epoch_core_loss,0.1207629144191742,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_utility
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_utility_classification::ct_epoch_core_loss,0.8239421844482422,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_utility_classification
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_utility_classification::ct_epoch_core_loss,0.7976817488670349,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_utility_classification
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_ct_vote::ct_epoch_core_loss,0.19036628305912018,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_vote
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_ct_vote::ct_epoch_core_loss,0.14284434914588928,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_vote
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_motion_cls::ct_epoch_core_loss,0.4967639446258545,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_cls
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_motion_cls::ct_epoch_core_loss,0.4378581941127777,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_cls
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_motion_v3_aux_nll::ct_epoch_core_loss,7.111274242401123,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_v3_aux_nll
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_motion_v3_aux_nll::ct_epoch_core_loss,5.348342418670654,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_v3_aux_nll
full_gru,1,50687,ct_epoch_core_loss_mechanism/loss_motion_v3_aux_prior::ct_epoch_core_loss,0.10185401886701584,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_v3_aux_prior
full_gru,2,101374,ct_epoch_core_loss_mechanism/loss_motion_v3_aux_prior::ct_epoch_core_loss,0.09277422726154327,all_observation_or_mechanism_transactions,output/20260911-023010-29_full_gru_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_motion_v3_aux_prior
