run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
A1,fd4ce422e0db4ad3ab978a811ba04d3a,21.180555555555554,20.13888888888889,0.19420920534893543,23.45589059320751,36,16,27,27,9,9,9,9,0,,
A1,2e84949acbd84ea3857ca2a04e50b6a4,36.16666666666667,54.666666666666664,0.3616436186411899,0.904875405823391,15,0,0,0,,,,,0,,
A1,52770232202d4ad1a98ed07d5b4c20b9,70.41666666666667,87.43055555555554,0.7086809503254339,0.25568389690908455,36,5,0,0,,,,,0,,
A1,ec5241e32939433baeb2b3955920b28c,66.37096774193549,76.29032258064517,0.6667312753317337,0.4792024139224515,31,0,0,0,,,,,0,,
A1,7a2612095f7840048f58d69a07e836a5,55.28846153846153,46.442307692307686,0.5514747990210908,1.0801175887781715,26,0,0,0,,,,,0,,
A1,ec2a550c52b240d98c9c3bca3d06602f,33.45588235294118,52.86764705882353,0.33320612722195475,0.9455709309777482,34,8,0,0,,,,,0,,
A1,85269a87307a4ee3967e37b496e32280,42.62500000000001,68.375,0.42566556517012977,0.6351384344938169,20,0,0,0,,,,,0,,
M2,8ce4fe54af77467d90c840465f69677f,78.33333333333333,83.51851851851852,0.7832339532795023,0.3280314171030278,27,10,0,0,,,,,0,,
M2,f4af7fd215ee47aa8b64bac0443d7be8,90.35714285714288,93.03571428571429,0.9075608956099445,0.12451633268307824,14,0,0,0,,,,,0,,
M2,f2d9e6f194ee446eafc7a79fcb32994a,91.875,96.5625,0.9200528300389179,0.06325567506983996,8,0,0,0,,,,,0,,
M2,afff27c4b3934c59837d2294137735d5,98.33333333333334,98.33333333333334,0.9879330904191171,0.010603263878952754,3,0,0,0,,,,,0,,
M2,58ead1aad9b544b4b8126d8723f2764f,96.24999999999999,98.75,0.963371490398389,0.032171226143090974,2,0,0,0,,,,,0,,
M2,9e5f09bc19cd473dae219194ada64f3d,61.9047619047619,60.83333333333333,0.6160670772034359,0.9066098402898252,21,0,5,5,16,16,16,16,0,,
M2,f5c0c1968ef0486cb3183e521841352f,90.23809523809526,94.04761904761905,0.897580616809921,0.11183408846119844,21,9,0,0,,,,,0,,
M2,e561b60694dc4514b6dddcfc5a5b6a90,85.00000000000001,92.03125,0.8556438865438166,0.14900628493373602,16,0,0,0,,,,,0,,
M2,c283b224a9984736bff67a2f347866fa,16.249999999999996,11.458333333333332,0.14421713254043203,16.440612426392196,12,0,10,10,2,2,2,2,0,,
M2,a6ca1e8c4eee458cb4981e02f58c954f,77.50000000000001,91.09375,0.7769753617484992,0.1734479376392159,16,0,0,0,,,,,0,,
M2,898c8b3c29d64d80806dd5e5fc6c02d3,91.07142857142858,96.42857142857143,0.9159512198525706,0.057246864735492134,7,0,0,0,,,,,0,,
M2,19f5d51759454803ae8bbc45bfb92737,73.25,85.25,0.7373267737929671,0.2941107482103368,10,0,0,0,,,,,0,,
M2,aa8f809da9ce441ab1b01fac18e6f97b,81.25000000000003,71.24999999999999,0.8067032913666113,0.5879195176710563,2,0,0,0,,,,,0,,
M2,dc762bf1bc694d3e8141bf592f9b1456,24.32692307692308,24.807692307692307,0.23164692288833735,9.333733016444269,26,1,17,17,9,9,9,9,0,,
M2,e73ba8faf67d40c8b6b653489393ef8b,63.62903225806452,72.09677419354838,0.6365354697719208,0.5512477299511844,31,9,0,0,,,,,0,,
M2,68dbf490d231446f92fa7dbd366c8b93,82.06521739130437,90.65217391304347,0.8200496726686831,0.18782998012921592,23,10,0,0,,,,,0,,
M2,713b6bedc51f4d1b9802a13aec39aaf3,78.82352941176471,88.8235294117647,0.7879618087565994,0.21751463274455565,17,0,0,0,,,,,0,,
M2,200c440c0e9b4627ad4f3047227016a2,5.000000000000001,2.6315789473684204,0.0266179592281216,34.70640437281448,38,31,37,37,1,1,1,1,0,,
M2,007842c92eaf4351b5a9678f7e7094f3,78.33333333333333,91.25000000000001,0.7901723134317714,0.1745882036957744,6,0,0,0,,,,,0,,
M2,1f8d7e8410ed435da374688590a13b0a,70.625,86.375,0.7058638093114628,0.27327956316320545,20,1,0,0,,,,,0,,
M2,7328a1bef88b4e84aa2ee0d837effd8d,97.8125,97.81249999999999,0.9840085403367009,0.013233690271082996,8,0,0,0,,,,,0,,
M2,71cb36c9a35343b7961454d5c3695a9f,90.0,96.24999999999999,0.9151404661925112,0.06411041210807925,2,0,0,0,,,,,0,,
M2,dce1fda2d70945c792dcc27074ec6aa9,42.15277777777778,56.041666666666664,0.42519704960814125,1.3253121006337036,36,1,4,4,32,32,32,32,0,,
M2,2a42fd0e123c455fbaeb1c5f03dba0b2,81.5217391304348,91.08695652173913,0.8148755328303691,0.1713369217200879,23,0,0,0,,,,,0,,
M2,f3995943006145ca8a7bc375527f0aba,8.59375,6.25,0.06528872957951949,33.594752269638036,16,8,15,15,1,1,1,1,0,,
M2,2cc84e32d40647b185276f8d7baf5322,59.999999999999986,81.25,0.5987681897603992,0.3888110668138684,6,0,0,0,,,,,0,,
M2,d0f5aace57684923b8a44b554b006fb2,39.5945945945946,67.29729729729729,0.3963977939830434,0.6533587467530539,37,1,0,0,,,,,0,,
M2,6f1f46b67f3d430cbf417e750fcec3c7,97.50000000000001,100.0,0.9999999999998873,0.0,1,0,0,0,,,,,0,,
M2,84755505e70547af890aff9db860f692,70.00000000000001,65.71428571428571,0.7000809570472059,1.010694691733095,28,10,8,8,20,20,20,20,0,,
M2,349232409f354033b215b5e37c3312ab,85.50000000000001,90.625,0.8592481646579062,0.17704473351485242,20,11,0,0,,,,,0,,
M2,f7f666bf92c049bea8fabc42a8831005,93.37500000000001,96.875,0.9378474069371686,0.055862359885819945,20,0,0,0,,,,,0,,
M2,ba7ec913a8d8494e98ff60579a32acce,100.0,100.0,1.0000000000000828,0.0,1,0,0,0,,,,,0,,
M2,b9df4a8540da4a3a94d7911ead8c1bc8,58.75,68.25,0.5839670686607896,0.6202833899313557,10,0,0,0,,,,,0,,
M2,5cba59926dd04bcfaf994ab682e07460,100.0,100.0,1.0000000000000147,0.0,1,0,0,0,,,,,0,,
M2,ab820b691d3446ea889a70cd429cd931,80.0,91.875,0.8086728994750455,0.16030087556116712,4,0,0,0,,,,,0,,
M2,06ff24b7f1e8479b934f1b74348028bc,12.651515151515152,10.227272727272727,0.11076003272289728,5.2682885632553536,33,0,27,27,6,6,6,6,0,,
M2,96c353e8f14d4a63ba2b844d43cffc42,78.69565217391306,89.13043478260869,0.792292153047795,0.21585923946166474,23,0,0,0,,,,,0,,
M2,eaaf60765ee8478f8e0bd4942571c6fb,34.61538461538461,51.79487179487179,0.3452888567740855,0.966117991331114,39,0,0,0,,,,,0,,
M2,802bbdc22d21477f8803a39a5e7e98bf,75.0,84.0625,0.751741215916558,0.34233325656543795,8,1,0,0,,,,,0,,
M2,ebb251e1e8b144c697dc28c22bb44b13,79.16666666666667,91.25000000000001,0.7934275184718044,0.19075082503005958,6,2,0,0,,,,,0,,
M2,c7bb896c68f748c9b735ca9df26435de,71.50000000000001,85.0,0.7164066253722156,0.27034977330505117,5,0,0,0,,,,,0,,
M2,377df4ee88ec46c9be892080557263f6,80.41666666666667,88.33333333333333,0.8041718388150484,0.22998566601591597,24,4,0,0,,,,,0,,
