group_key,group_name,protocol,item_order,source,source_model,display_model,role,metric,epoch,step,value
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,success/test,60,75719,50.54157257080078
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,5,6309,31.40591049194336
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,10,12619,64.42013549804688
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,15,18929,51.6761474609375
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,20,25239,22.912471771240234
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,25,31549,57.03610610961914
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,30,37859,54.59737014770508
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,35,44169,57.84027099609375
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,40,50479,64.80853271484375
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,45,56789,63.824947357177734
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,50,63099,62.5864372253418
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,55,69409,61.79978942871094
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,5,cand_disp,A2-order-dyn-disp,A2 dyn+disp,variant,precision/test,60,75719,63.847923278808594
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,5,6310,36.06454849243164
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,10,12620,45.235233306884766
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,15,18930,24.025161743164062
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,20,25240,26.394969940185547
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,25,31550,34.28118133544922
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,30,37860,26.968273162841797
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,35,44170,31.419038772583008
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,40,50480,29.014223098754883
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,45,56790,28.882932662963867
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,50,63100,27.624725341796875
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,55,69410,28.285560607910156
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,success/test,60,75720,28.230854034423828
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,5,6310,57.432167053222656
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,10,12620,50.39934539794922
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,15,18930,22.714441299438477
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,20,25240,28.356678009033203
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,25,31550,40.19037628173828
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,30,37860,28.749454498291016
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,35,44170,36.78993606567383
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,40,50480,33.54486083984375
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,45,56790,32.94310760498047
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,50,63100,29.9989070892334
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,55,69410,31.725383758544922
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,6,twc_gate,A2-order-dyn+TWC,A2 dyn+TWC .05,variant,precision/test,60,75720,32.03719711303711
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,5,6310,30.26805305480957
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,10,12620,26.39715576171875
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,15,18930,23.30087661743164
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,20,25240,26.524070739746094
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,25,31550,26.386213302612305
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,30,37860,24.090810775756836
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,35,44170,22.34682846069336
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,40,50480,21.34026527404785
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,45,56790,22.98796844482422
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,50,63100,23.007659912109375
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,55,69410,22.618162155151367
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,success/test,60,75720,22.878559112548828
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,5,6310,32.156455993652344
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,10,12620,30.056894302368164
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,15,18930,22.671772003173828
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,20,25240,27.026260375976562
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,25,31550,28.51969337463379
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,30,37860,25.42560386657715
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,35,44170,23.263675689697266
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,40,50480,21.789936065673828
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,45,56790,24.635665893554688
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,50,63100,24.471553802490234
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,55,69410,23.690372467041016
a2_dynamics_variants_60ep,A2 Dynamics Variants (60ep),60ep nuScenes-mini; cand1 has fewer optimizer steps,7,latest,A2-order-dyn+TWC w0.01 seed42,A2 dyn+TWC .01,variant,precision/test,60,75720,24.269147872924805
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,5,6309,40.6969
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,10,12619,46.0908
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,15,18929,45.7298
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,20,25239,42.8851
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,25,31549,51.7363
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,30,37859,48.9289
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,35,44169,52.2834
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,40,50479,46.4781
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,45,56789,50.4628
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,50,63099,50.2024
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,55,69409,49.1346
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,success/test,60,75719,50.9858
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,5,6309,41.8698
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,10,12619,65.2144
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,15,18929,50.5416
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,20,25239,49.2309
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,25,31549,60.6324
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,30,37859,53.9092
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,35,44169,62.3392
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,40,50479,51.174
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,45,56789,59.6105
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,50,63099,57.3085
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,55,69409,59.3184
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,0,twc_gate,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,60,75719,59.9617
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,5,6309,51.567832946777344
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,10,12619,43.57877349853516
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,15,18929,45.6466064453125
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,20,25239,41.40591049194336
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,25,31549,49.83697891235352
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,30,37859,49.25711441040039
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,35,44169,51.85448455810547
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,40,50479,47.71663665771485
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,45,56789,53.29868698120117
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,50,63099,52.410282135009766
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,55,69409,50.21990966796875
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,success/test,60,75719,51.22866821289063
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,5,6309,61.08534240722656
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,10,12619,61.43326187133789
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,15,18929,57.39496994018555
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,20,25239,44.54048156738281
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,25,31549,54.42341613769531
twc_related_60ep,TWC-Related Runs (60ep),60ep nuScenes-mini; active TWC validity fixed,1,twc_gate,A1-order,A1 order,variant,precision/test,30,37859,54.38621139526367
